y_true,score
0,0.26022538330905387
1,0.744097587234529
0,0.2111971560940428
0,0.38685734533735777
0,0.6767424081169835
0,0.34391641395040806
0,0.7604927367164135
1,0.6979744717325655
0,0.3371903843525908
0,0.1881585964101114
0,0.42772829908638565
0,0.2212884417422204
0,0.5501780536245421
0,0.3102537070166309
1,0.7536360860968844
1,0.29634038373905824
1,0.7307812555953916
1,0.7232212260725699
0,0.24247648452667747
0,0.3923913940850803
0,0.7711169506924282
0,0.3319400131623835
1,0.2143106356821118
1,0.3166873789595189
0,0.21689721372157417
0,0.31005520341487536
1,0.5817797061061227
0,0.3222596274100245
1,0.7489075662943128
1,0.7584157655047599
0,0.3751954517955391
1,0.6891911453813576
1,0.6894229824840841
0,0.2532386076825344
0,0.5482736372094927
0,0.2549405245370413
0,0.3098637714300777
0,0.2678008023637354
1,0.3794996147671821
0,0.46221099793942794
1,0.22834492670275747
0,0.22609588570070974
1,0.6417007773281411
0,0.4939471077363707
1,0.5548674445960922
0,0.2590338839382133
1,0.7446452821387606
0,0.4286667469965368
1,0.707149666822065
0,0.6961652738819327
0,0.5084925042724102
0,0.39630095823965567
0,0.22866924764585217
0,0.32048800321337223
0,0.25140793523051547
0,0.26683517799702267
0,0.21203422832033333
0,0.6391364722740905
1,0.7439474129254177
0,0.27590210883956906
0,0.27984223756738064
0,0.6256521133488268
0,0.7859809430429021
1,0.7802310150544997
0,0.5422741281067542
0,0.40526924246211743
0,0.21049544417010987
0,0.5186871732424121
0,0.3482723738454834
0,0.6891989980412785
0,0.42308626715672054
0,0.5212859747838184
0,0.3071653736031293
0,0.47011979846205104
1,0.6880559818409322
0,0.222989064471644
0,0.27840845365003747
0,0.34425607246167483
0,0.6986988841337552
0,0.6800297276226234
0,0.26839856858930383
0,0.48538046583557387
0,0.22800702175000154
1,0.629828851223207
0,0.5853218988871852
0,0.295451151355934
0,0.7263213529383663
0,0.25959799133503914
0,0.32359076963448774
0,0.6574891148704881
1,0.7122714362334776
0,0.346567483163244
0,0.2559725871855154
0,0.5074538612433838
0,0.2928128316367447
0,0.6614546034995151
1,0.3624232892547227
0,0.31701523009922816
0,0.4603295516131763
1,0.7344035932963154
0,0.23873447220920851
1,0.29255298853342016
0,0.7571592000157259
1,0.7010258887527993
0,0.2541320732631485
0,0.2519975892322552
0,0.2312075184769076
0,0.30173226662039115
0,0.3700089930701955
0,0.6915247908517863
0,0.2329876482505331
0,0.2645643875437728
0,0.2626576346461789
1,0.7328703907747306
1,0.631453376375684
0,0.45161977321996327
0,0.7235003795693963
1,0.6813592077408315
0,0.7719880182307435
1,0.7165852195878355
0,0.20014886290529596
0,0.7501219384300691
0,0.23781121991490228
0,0.3075255277545741
0,0.33127348450812805
0,0.4326853241110333
0,0.25832949788531034
1,0.6422584669225644
0,0.46708891289694693
1,0.729342056455229
1,0.7389258213211871
1,0.6487291682251191
0,0.7087823003147549
0,0.21916373578208048
0,0.3181792317535314
0,0.2884423246867456
0,0.4588527291801512
0,0.2943813525487609
1,0.7617959783331925
0,0.4233706647306382
0,0.4789099690114772
0,0.49624756331786624
0,0.48967762751010224
0,0.3167880417549919
1,0.7091569275856496
0,0.21169106184947648
0,0.31179834101961096
0,0.20863721431241164
1,0.6503167061052965
0,0.30245162779353585
0,0.5088744240187625
1,0.73907130840059
0,0.6092618550079337
0,0.30345306626937796
1,0.6471642942609777
0,0.21332149163856265
0,0.278774963384053
1,0.6663158414366177
1,0.7897053037044344
0,0.2697380415569213
0,0.23171616757528996
0,0.7464877962567628
0,0.6116958657307371
1,0.7970157759263032
0,0.24613655146585633
0,0.2747924262157304
1,0.5840682699658317
1,0.7094156406704103
0,0.3497713172531526
1,0.24446713910317694
0,0.3247416525604891
1,0.7297109220356394
0,0.2104742162473446
0,0.23874023826311994
0,0.2633978848926984
0,0.23168455304443397
1,0.6921995014678359
0,0.30748051653276864
0,0.301626602056323
0,0.21984904252660012
0,0.3325758712743574
0,0.4530973290345396
0,0.4927042222702903
0,0.23189876245925248
1,0.7140468972853529
0,0.4329353188860197
1,0.6940854817745623
0,0.187099574774221
0,0.22637765630659026
1,0.5083045611041329
0,0.3041319256883176
0,0.2261671688048737
0,0.5766904295494819
0,0.7340146788739136
0,0.283821553198202
0,0.3496230890772801
1,0.2943036629499575
0,0.2377274411065395
1,0.672807164824851
0,0.4303998731190131
0,0.18014945594520954
0,0.2562033948950712
0,0.2576278598251532
0,0.20855683326562033
0,0.5417156826494952
0,0.31885609539071474
1,0.7076648246394155
0,0.24234415497860984
0,0.2584828309787196
0,0.3646786908283096
1,0.7931791806040321
1,0.7026908726937909
1,0.6996833820625858
0,0.6568491737371087
0,0.23580167697184146
0,0.7421682652433677
0,0.33365358107231674
0,0.5832511386902398
0,0.2010924900798108
0,0.46571617802648024
1,0.38175354573477954
0,0.19334959289759668
0,0.5075750841671741
0,0.7814300444712401
1,0.3934850588419676
1,0.69294854368907
0,0.6786111801168154
0,0.43560440985854143
0,0.27605878952615115
0,0.4203302599253674
0,0.1666713323459607
0,0.2301764285056797
0,0.6150525548730396
0,0.5534535462933959
0,0.476607835809801
0,0.38103559984016255
1,0.18265699756521372
0,0.26251353066022276
1,0.7316635266093642
0,0.22119867598309487
1,0.6943088862066529
0,0.23112991686201587
0,0.2140117442921533
0,0.3186240745127216
0,0.737935593596678
0,0.5169282160746542
0,0.3245035249163156
0,0.29549246254109285
1,0.6705117048344837
0,0.24797340399552767
0,0.25888519970681284
1,0.6804402566725352
0,0.27627976766421547
0,0.7452784872479367
0,0.43019125764230115
0,0.22779461486565977
0,0.6771951708336544
1,0.41508861901965405
0,0.47919187656673046
0,0.7640052347592916
0,0.28727486432656996
0,0.3290788362946218
0,0.2396747688057205
0,0.19485293059123557
0,0.6294075887796063
0,0.6699928602452577
0,0.3343128926942438
0,0.279154774822299
1,0.6943440364851892
0,0.3053722271143722
0,0.38530505173346197
1,0.6952162714358736
0,0.3462577391823473
0,0.28032847968158153
0,0.6280717270164559
0,0.5657803297300567
0,0.18579242335577473
1,0.28615578340768183
1,0.7539556004709669
1,0.7074853201709191
0,0.2425554655227959
0,0.22622970036399934
1,0.3002823329314286
1,0.6801907625409738
1,0.6077977312090775
0,0.35008228709693884
1,0.7120824615391733
0,0.2773481893238459
0,0.22661005083285085
0,0.40855638056637894
0,0.315464014335913
0,0.2622243308979566
0,0.26565124598205747
0,0.2825278991415376
1,0.2277143317040635
0,0.564075994482838
0,0.2531774421070109
0,0.2726697100386312
0,0.6020914014911661
0,0.6929830482734257
1,0.49896589443354117
1,0.44400763314456704
0,0.2294438891983531
0,0.41018962213570315
0,0.41581866605554085
1,0.4219683060082512
1,0.4043978826096961
0,0.1730007704859262
0,0.3799927893031109
0,0.3972346253531979
1,0.6887862848053402
0,0.41629417635656496
0,0.7303646545664142
1,0.6585059885546076
0,0.3209066032859548
0,0.5610633259326887
1,0.7211842376526856
1,0.25969353480407836
0,0.33256837238043163
0,0.6945708210030288
0,0.7070884987156631
0,0.24123339295476134
0,0.4404958222804811
1,0.7230878007681706
0,0.21182529076631382
1,0.2660139511919244
0,0.23992210768618505
0,0.496756385220563
0,0.2425679957433782
0,0.2704314189468127
1,0.736428090364339
0,0.5021058870689452
0,0.37150823875587236
0,0.2072061159792727
0,0.28133726800338654
0,0.21767170727118781
1,0.7075341084514318
0,0.38860640614230163
0,0.25046004160262103
0,0.46237136208059043
0,0.36647968398317
0,0.306535316531597
1,0.5251726995678587
0,0.2590410933589506
0,0.19171556213626298
0,0.7224466834811046
0,0.5267710236803473
0,0.3498432484400798
0,0.23516145060176152
0,0.2655032031612197
0,0.28388766894235606
1,0.641149521918925
1,0.6549770733840228
1,0.34253297021100665
1,0.7195114688344266
0,0.47761574094585985
0,0.2728077788743999
0,0.21241119053550014
1,0.6383709440467613
0,0.22228204874517796
0,0.21743283048426876
0,0.6510659747268388
1,0.5368232833584772
1,0.24887641996562693
1,0.7096378373887021
0,0.4811008001585809
0,0.39504778463828155
1,0.7281081653990632
0,0.7758343401543163
0,0.36165922822860574
0,0.3724721861086149
1,0.21208691215673914
0,0.27023349805212216
0,0.5270261939076367
0,0.7344598792229098
0,0.24791148554179182
0,0.21908826028855988
1,0.6954845240984118
0,0.22068180378868954
0,0.39224786795149535
1,0.5965154978339959
0,0.4353803926703215
0,0.3257436166208035
1,0.7106628071818298
1,0.514892422175139
1,0.28750893816463247
0,0.3803442695551307
0,0.25198655479460236
0,0.7181900291515708
0,0.4266157134290755
0,0.2942013722665767
0,0.2554607366527706
1,0.6141815844331078
0,0.7934870181013911
0,0.2563954184527141
1,0.6797422323880105
0,0.43420723701208414
1,0.5308801059628928
0,0.4089644788310755
0,0.33447334940615125
0,0.29515676044588035
0,0.3215431098311759
0,0.7241233664035844
1,0.7141172898195938
1,0.6163749211272702
0,0.6145604802721462
0,0.7422150530210628
0,0.3363396425840055
1,0.4382736811226356
0,0.272447724012128
0,0.3316039255142712
0,0.279913621118701
0,0.2758984779173795
0,0.21889156412390648
0,0.2540054866974808
0,0.29966311141255064
1,0.6164414487952877
0,0.41635359794022314
0,0.24692271888385534
0,0.306928322782038
0,0.3329497268540611
0,0.7248487822660163
0,0.21198128610457437
1,0.27500217503389107
0,0.24273114370949855
1,0.7158721807023002
1,0.6616461298121371
0,0.2876568422095409
0,0.4065441612115021
0,0.1975975463223103
0,0.23512301894375887
1,0.4633412805692789
0,0.7305831322127712
0,0.4155020102250645
1,0.7057526786883748
0,0.6959104658747666
1,0.6909373582155266
0,0.25150982995685517
0,0.7434581844593723
0,0.17959511180680468
1,0.6976129638257852
0,0.7050974572760789
0,0.3131823514707334
1,0.674771676341203
0,0.6778904185503769
0,0.3662954068708582
0,0.2487931447965103
1,0.43701065805348177
0,0.7801342879403925
0,0.4483638908321119
0,0.2886097104777969
0,0.3943158745321156
0,0.30615398262390325
0,0.3981251072466128
0,0.2660366586955815
0,0.32919491848352467
0,0.23596482911272554
0,0.3121471962309227
0,0.3179479445322866
0,0.17325018936819567
0,0.437578221460053
0,0.5402366520530092
1,0.25117781564175096
0,0.2806344066824843
0,0.27592122839932376
0,0.2875891178502942
0,0.6749166039668311
0,0.6273095460044722
0,0.45044345223875437
0,0.18608486544875313
0,0.25772508840550507
0,0.2930608605369683
0,0.33212751807856866
0,0.2577378488599444
0,0.197414746055579
1,0.6643646359306565
0,0.2247081565741009
0,0.23034058227034815
0,0.29220745124407027
0,0.3540660772209597
0,0.28070380689122865
1,0.713010488222878
1,0.615832834032478
0,0.4311705397981883
0,0.28449914997415576
0,0.2103521159585331
0,0.27458819573151755
0,0.3211940161602768
0,0.20493145707850866
0,0.18834580624720682
0,0.3853015927359419
0,0.7405731145321692
0,0.3469076007783451
0,0.4013752524169737
0,0.27268911049214617
0,0.7070982871046149
0,0.4868702908702462
0,0.22656307238466497
1,0.7789715093202385
1,0.6972169543595511
1,0.2762188334978249
0,0.7020964808459289
0,0.6490035564347844
0,0.6849225735721983
1,0.6623102070976811
0,0.3822296072937525
0,0.46661743915771664
0,0.23572761457103467
0,0.7615672309637848
0,0.22383630330694898
0,0.22466028634943178
0,0.47222014496580866
1,0.7095028700808145
0,0.42880956089490874
1,0.3754106876069662
0,0.6348658854531992
0,0.20453659529602983
0,0.2605850892296001
1,0.6000909342347815
0,0.17309252252718346
0,0.6318286391386263
0,0.2340863237277327
0,0.25551809832749867
1,0.6403731435877286
0,0.7148696243174102
1,0.5185259635255863
0,0.2241971917680171
0,0.7796948145368694
0,0.4633901516189464
0,0.6893863303377173
1,0.6745489232831009
0,0.2890968360492444
0,0.7112737777503145
1,0.210658270890928
0,0.24251703803297478
0,0.2559969047545613
0,0.5581097386869041
0,0.34783005653648497
0,0.3045347606616655
0,0.2903536490444812
1,0.729310408575698
0,0.37658406198139827
0,0.7811280896018389
0,0.17172325971567448
0,0.32357233881783043
0,0.41282521431410135
0,0.7846023553280084
0,0.22478276669489883
1,0.6973446608720444
1,0.678443613982012
0,0.21582472737125116
0,0.262974228923851
0,0.5816849184003582
0,0.2656645794052315
0,0.22380990987997126
0,0.5402274616555374
0,0.31530266679473756
0,0.29955188999292126
0,0.359165564994429
0,0.776571895838607
0,0.5119409664190397
0,0.4890493402533798
0,0.5330812023466266
0,0.20423561294498188
1,0.6730789797186362
0,0.43593994840837297
0,0.6418785188605356
0,0.2282177773539533
1,0.704432005280171
0,0.25939459435321227
0,0.7825583616186369
1,0.7526664563752661
0,0.3675868364417335
0,0.7223983888271922
0,0.2182002893458671
0,0.3885374318959292
0,0.2417304279320815
0,0.18261465143769057
0,0.7035544433898219
1,0.5899275950407323
0,0.24304657679327576
0,0.2861256541398723
0,0.3511755964413621
0,0.3338728857226526
1,0.6746752364991835
0,0.4470846993590388
0,0.21682096301862452
0,0.2648011277965236
0,0.24718132883072078
0,0.29241083568928555
1,0.6511218878032038
0,0.2289989075782108
0,0.37609739197165015
0,0.27719070030002313
0,0.2236257796143373
0,0.19916455264053717
0,0.3159676570954659
0,0.489333066550795
0,0.23769737822708512
0,0.266883359690793
0,0.6722372578398378
0,0.20980447290613483
0,0.2298301973372631
0,0.42951825697915497
0,0.23071241992123784
0,0.3653178141090496
1,0.5546123972870131
0,0.3032875263434237
0,0.28202856695397943
0,0.6037043239498601
1,0.5106009999529417
0,0.46898917693201003
1,0.6095343315197449
0,0.3025119280805717
0,0.5089341532199468
0,0.7821225063605974
1,0.3339948032099237
0,0.4552660238526555
0,0.3766500326624423
1,0.6934769411604726
0,0.43123503501152194
0,0.36705819923100974
0,0.3568413534832759
1,0.31443057727405255
0,0.675956702584123
0,0.32078539244669485
0,0.660570006950978
0,0.37660782928695313
0,0.3514387140342445
1,0.6291227916981742
0,0.40671253304263016
1,0.751107441476271
0,0.3364370479418053
1,0.31671029952194296
0,0.37975526309928864
1,0.2466426415138551
0,0.35659831288205585
0,0.25431415088589576
0,0.3899216678348356
0,0.2059201315839498
0,0.2901993425195524
0,0.2842733798167056
0,0.18032781413173227
0,0.2799711575021924
0,0.29521476125568125
1,0.2931257951370458
0,0.7828383777167642
0,0.711244319857063
1,0.7154448975542099
0,0.2662855920156884
0,0.4275922738343507
0,0.7201230960826163
0,0.20035575323063923
0,0.2632528745348538
1,0.689571202159894
0,0.47819320961802503
0,0.258261212184711
0,0.3528293888082864
1,0.5506390553691827
0,0.20619490189475692
0,0.2703248176727142
0,0.7486049046126511
0,0.2010479014393315
0,0.3729102484611681
1,0.6215581701421437
0,0.6840604527036079
0,0.674337850938672
0,0.24882665693347605
0,0.3307970509976812
1,0.295481881818114
0,0.2971255140295907
0,0.19045152823949138
0,0.7376819435628558
0,0.31649464573092145
1,0.7347226273475028
0,0.2256688761903097
1,0.5244914531098064
0,0.2618002562560752
0,0.18993038086952094
0,0.49852468952166507
0,0.32914783545687926
0,0.25988947793048633
0,0.3523006055023878
0,0.35544503932867616
1,0.25207746495127054
0,0.2305340464462907
0,0.5593885139163098
0,0.32173457033547737
0,0.7387920662547875
1,0.27582828090871087
0,0.3333397914365216
0,0.6342667389854495
0,0.22872320335055515
1,0.704892540114605
0,0.2717778849254464
0,0.2683072005022546
0,0.2288008542220086
1,0.7156524760011392
0,0.45563247286063596
0,0.2606431867970293
0,0.4036164682322124
0,0.29346291610551073
0,0.39713545235943043
0,0.3313738313247188
0,0.4894787666229753
1,0.7496146173102747
0,0.4493014047158441
0,0.6672772933499135
0,0.2649685200544717
0,0.23798262751782875
0,0.2657263648399637
0,0.24006621695842872
0,0.2359766823388883
0,0.3106465370440921
0,0.20067883264011777
0,0.5712956782294302
1,0.6294138754565969
0,0.22626245361374359
0,0.7024336217024796
0,0.2921263763501267
1,0.2392161942585526
0,0.3264720017612996
0,0.46512860019469504
0,0.27875693588152856
0,0.20823911044474228
0,0.7337289032623462
0,0.25768774838511455
1,0.6615480618972264
1,0.7030363962599276
0,0.24246611626189904
1,0.7368443504417784
1,0.2636101011066717
0,0.34250961859327467
0,0.2651994295723828
1,0.7299811800780969
0,0.38498747132053657
0,0.5359841714589925
0,0.36401172334895426
0,0.2511767151826536
0,0.26870837899332095
0,0.6736167679095026
0,0.3783257906348062
0,0.3077706067174063
0,0.2611565459523069
1,0.3078385898924476
1,0.3496340278152189
0,0.18035085058376663
0,0.2830498163010228
1,0.6618428239437951
0,0.41105569486773275
0,0.2841913563535434
0,0.39514064991878417
1,0.6713564643373169
1,0.23299573419648348
0,0.2275383068495441
1,0.6362491527594941
0,0.3001633344389702
0,0.39323085057365
0,0.7350801353048124
1,0.6911987268854787
0,0.22614648442952212
0,0.29829730406894983
0,0.7203767499422468
0,0.21796390795408593
0,0.3153030525110321
0,0.25498792534872244
0,0.27181870516960166
0,0.4757613787706986
0,0.7112569806981577
1,0.7455276519654553
0,0.3139089463849467
1,0.7273997367838162
0,0.46072343697294166
0,0.21356510229480302
0,0.6897930913825185
1,0.5211328114063156
0,0.20541941289804808
1,0.18070641872583865
0,0.2567962754165317
1,0.6629081949570236
0,0.30635162857631587
0,0.2696136800004698
0,0.6849957815975383
0,0.20848953227067316
1,0.682540037678993
0,0.7330833418454131
0,0.20920649705116445
0,0.5386859197515226
0,0.22726326189166007
0,0.367311271033885
0,0.3981241951619096
1,0.5971315566699045
0,0.4950678788520879
0,0.6607584908731647
1,0.19942897509047272
0,0.44744078099670426
0,0.3899404418759082
0,0.18653876161141814
0,0.29344658988353045
1,0.687354272239359
0,0.29114164397096726
1,0.6947924205221185
0,0.21727871554572645
1,0.523103576805431
0,0.3475637800447753
0,0.2664758548881271
0,0.2813839051344702
0,0.2502704982547707
1,0.5285203158008823
0,0.22116710403964163
1,0.782458902607142
0,0.24925255039378086
0,0.2664816104197374
0,0.26180849516560706
1,0.371323420452603
1,0.7282774306084902
0,0.26842764097689864
0,0.3357444398607497
0,0.21938828924576617
0,0.6351630201427267
0,0.30021271115703185
1,0.7445632892766801
0,0.23071521294028813
0,0.22987878750991148
0,0.7652387689109926
0,0.5516200734253391
0,0.3143326431853022
0,0.23703942004109815
0,0.6583590167674847
0,0.6284545964637768
0,0.25204304793833865
0,0.28212952967698685
0,0.20181711814612432
0,0.23470845098255078
0,0.45931773527054315
1,0.157739150945582
0,0.25819052871006504
0,0.30920194360721076
1,0.6749905833485247
0,0.27559120900173006
1,0.688691899128417
0,0.7162199592154853
0,0.26498833515973563
0,0.32520522458671325
0,0.326533676967077
0,0.2749876305070903
0,0.39025711108962785
1,0.3685316954761854
0,0.26295163910670977
0,0.23984978398219206
0,0.7216564063391795
0,0.31833811110043786
0,0.24528070519009396
0,0.5134326378532362
0,0.24562569469595388
0,0.7039125469141386
1,0.7870004250961972
0,0.17916107955495192
0,0.2835196035480244
0,0.2995865284540409
0,0.49196489608701893
0,0.6284347636029083
1,0.6225163078545246
0,0.23837952072563767
0,0.40616558892119153
0,0.28450207432073604
1,0.7386032273959865
0,0.5911819717521658
0,0.5601016968367044
0,0.7674209946075653
0,0.4254797439225779
0,0.18859835688073265
0,0.26182015440916273
0,0.24813195823839432
0,0.22362849824538197
0,0.23053887032460832
1,0.7421030891160317
0,0.3747114421378682
0,0.6392029892041253
0,0.2789360206875108
1,0.3284318358258696
0,0.3446842012135682
0,0.3026762987326159
0,0.263595374327546
1,0.6912374207111708
0,0.2725103596347251
0,0.6294618349664395
0,0.3582348495018364
0,0.28130052615669415
0,0.6260080089070952
0,0.3629689693054129
0,0.359673782100569
0,0.39963340290284005
0,0.20611011122745315
1,0.6132815036143195
1,0.6095532879310033
1,0.7354807590689748
0,0.301286241812907
0,0.32329055778111737
1,0.5910151190988029
0,0.20486281662395758
0,0.2654610118791898
1,0.4044671543810846
0,0.4051538949223707
1,0.7138149626119482
0,0.2545701501139665
0,0.2232604011486106
1,0.7973489837298325
0,0.22425179579174284
0,0.25126205286406794
0,0.21112872695188842
0,0.24819638983223488
1,0.7750579551404798
0,0.4575252330903192
0,0.2712690016108908
0,0.6299996380126862
0,0.755016734659137
0,0.20876770313429643
0,0.2515809899425807
0,0.2075300968650252
0,0.4188655384704525
0,0.4412133949771772
0,0.3017475434565749
0,0.649747129409409
0,0.21250126050328977
0,0.404009123176614
0,0.16652833195978167
0,0.47579326592067656
0,0.6813053975027827
0,0.2684505956541885
1,0.5993824377919005
0,0.7000515524651912
0,0.6214188327638
0,0.28333717457422625
0,0.24230930528501615
1,0.40620590192437994
0,0.7197690727810248
0,0.22673017989972488
0,0.3422540759015931
0,0.6948551016906458
0,0.5640386012683581
0,0.39515047169004014
0,0.22122587649919737
1,0.6904779038706157
1,0.6790638473840497
1,0.25530926007648813
0,0.7161219544944323
1,0.7108299788422878
0,0.7039524665318669
0,0.34797794612282673
1,0.7110535014722031
0,0.3707768815821301
1,0.22797376052729007
0,0.7870474213934249
1,0.4626679004274221
0,0.23130643821692032
0,0.4969562106837709
1,0.5600654377786847
0,0.37792165558828306
0,0.28449319077584395
1,0.6261719858682323
0,0.6674347014999266
0,0.23642717157907672
0,0.7350481246648115
1,0.690910138610574
0,0.2612788563692804
1,0.7002573870255465
0,0.28494212157700494
0,0.7049117825759473
0,0.47049517163282417
1,0.665477320261907
0,0.4035379845225091
0,0.2526837375133538
0,0.2369807340746058
1,0.4348010089086721
0,0.30641436182416726
0,0.2536657234579773
0,0.24265600443273228
0,0.25697414531006774
1,0.8024417910450762
0,0.20426929768861854
1,0.7234411083293665
0,0.17036595109766398
0,0.28740596244610295
1,0.4060252193961878
1,0.7562632269552206
0,0.4235545670913618
1,0.4353277160789248
0,0.39627691555822014
0,0.21695241477985075
1,0.6397972668786803
0,0.32241205083290697
1,0.7169726017973331
0,0.20097431483931888
1,0.682884004749599
0,0.39874546571323477
0,0.28722104157516337
1,0.39765849141450865
1,0.5295708256125684
0,0.2476178686883849
1,0.646787863400772
1,0.6637704433976737
0,0.2907290197598519
1,0.6571680954445689
0,0.19674555416607795
1,0.2936172097336707
0,0.7176922095229111
0,0.2303632868093148
0,0.24626719191997368
0,0.3077033001562117
0,0.26111799668396735
1,0.645831001959409
0,0.6810137744455924
0,0.3153260450495868
0,0.27275844256618526
0,0.3297793887557788
0,0.22494480717297557
0,0.2188336521530391
0,0.3593882875972099
1,0.5547937608138483
0,0.26753066153351285
0,0.27434778662853193
1,0.7761031248239012
0,0.3963968070548826
0,0.24012735113975633
0,0.2244901233114782
0,0.6766409745910271
0,0.3727393859258539
0,0.662109056388735
0,0.2555153250953741
1,0.19418293574690138
0,0.4941062419641438
1,0.7234919599084402
0,0.24094434170519516
1,0.7313043802972997
0,0.6816855845257787
0,0.3117848206563964
0,0.24710407464728912
0,0.6410261641420084
0,0.7082291476333126
0,0.24583721650998963
0,0.3122301099579914
0,0.1581067698408323
1,0.6768695212136681
1,0.7116536085433378
0,0.35039271661350063
1,0.5640099041963054
0,0.40483049698257284
0,0.20829372476828847
0,0.4249569929243644
0,0.20195041604987413
0,0.26697472656129195
0,0.24770746794090934
0,0.6228873902396079
0,0.32011884230665016
1,0.799661712993089
0,0.20701717710215167
0,0.2434996704179789
0,0.6508996369528024
1,0.2850863063763251
0,0.25563744221115203
0,0.4458919666570937
0,0.25344131290111654
1,0.5831916976404027
0,0.6741733238109291
0,0.228897008379799
1,0.7792702314857815
0,0.19925774111342467
0,0.5026869767698592
0,0.40307681909770143
0,0.7349099067780717
0,0.4594278689695858
0,0.24089160622358133
0,0.18953332377473853
1,0.5360847153556244
0,0.7957564431913836
0,0.18430795515906137
0,0.24490389767546267
0,0.4562044141790896
0,0.356845854999814
0,0.4659338256791316
1,0.261675404851879
1,0.7252103220971959
0,0.25312750509211496
0,0.34525235942565213
1,0.24204993183630846
0,0.36881217123075005
0,0.2636436905198251
0,0.3316161755178423
1,0.7511602154148415
0,0.2620101742076319
1,0.6521969058132724
1,0.42586738745389985
0,0.2063676401770402
0,0.24213996512324287
